emp_length,term,grade,sub_grade,verification_status,mort_acc,purpose,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,initial_list_status_w,application_type_Joint App,loan_amnt,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,mort_acc_missing,emp_length_missing,credit_history_years,issue_years,loan_status
10.0,0.0,0.0,1.0,0.0,3.0,0.17142454549868447,0.0,1.0,0.0,0.0,0.0,10000,6.49,306.45,38000.0,15.57,12.0,0.0,8481,24.3,33.0,0.0,0,1,33.24845995893224,2.9979466119096507,0
7.0,0.0,0.0,0.0,0.0,3.0,0.21991341629407252,1.0,0.0,0.0,0.0,0.0,10000,6.03,304.36,87500.0,11.45,16.0,0.0,17595,15.0,48.0,0.0,0,0,21.163586584531146,6.16290212183436,0
10.0,0.0,0.0,1.0,2.0,2.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,25000,6.49,766.12,75000.0,22.77,7.0,0.0,42602,84.1,21.0,0.0,0,1,42.0807665982204,4.41615331964408,0
8.0,0.0,1.0,7.0,2.0,1.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,25000,9.75,803.75,110000.0,12.87,11.0,0.0,28188,87.5,16.0,0.0,0,0,14.247775496235455,2.74880219028063,0
5.0,0.0,1.0,7.0,0.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,21000,9.99,677.52,98560.0,12.2,30.0,0.0,27423,42.6,51.0,0.0,0,0,31.835728952772072,3.164955509924709,1
9.0,1.0,2.0,13.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,25000,14.46,587.69,73000.0,15.67,13.0,0.0,9833,41.7,21.0,0.0,0,0,20.082135523613964,2.5817932922655715,1
3.0,0.0,3.0,16.0,2.0,5.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,35000,17.99,1265.16,80000.0,13.58,8.0,2.0,15399,53.7,22.0,2.0,0,0,21.9958932238193,2.2477754962354557,0
10.0,0.0,1.0,9.0,0.0,0.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,15000,12.13,499.15,84000.0,14.11,7.0,0.0,24309,58.6,29.0,0.0,0,1,52.66803559206024,0.5831622176591376,0
6.0,0.0,0.0,1.0,2.0,0.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,16000,6.24,488.5,95000.0,3.36,12.0,0.0,16124,28.5,19.0,0.0,0,0,19.416837782340863,3.501711156741957,0
10.0,0.0,2.0,10.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,18350,12.39,612.91,86067.0,13.09,13.0,0.0,16595,34.9,24.0,0.0,0,0,22.833675564681723,3.997262149212868,0
0.0,0.0,0.0,4.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,12000,8.19,377.09,50000.0,18.03,12.0,0.0,14839,56.4,14.0,0.0,0,0,16.082135523613964,3.997262149212868,1
10.0,0.0,1.0,8.0,1.0,3.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,10000,10.78,326.35,49500.0,26.69,7.0,0.0,12140,65.6,25.0,0.0,0,1,34.58179329226557,2.9979466119096507,0
5.0,0.0,1.0,5.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,8000,9.63,256.76,92000.0,17.27,13.0,0.0,6951,14.0,21.0,0.0,1,0,14.16290212183436,7.835728952772074,0
2.0,1.0,5.0,25.0,1.0,0.0,0.16350927959509962,0.0,1.0,0.0,0.0,0.0,24975,28.72,788.51,49969.2,18.61,7.0,1.0,10759,60.4,22.0,1.0,0,0,13.9958932238193,1.5824777549623543,1
4.0,0.0,2.0,12.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,10000,14.08,342.17,47500.0,7.05,5.0,0.0,6613,75.1,7.0,0.0,0,0,4.750171115674196,1.5824777549623543,0
10.0,0.0,2.0,13.0,2.0,7.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,14750,14.49,507.64,89000.0,19.94,16.0,1.0,2202,16.1,60.0,1.0,0,0,39.58384668035592,4.501026694045175,0
10.0,0.0,1.0,7.0,0.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10000,10.49,324.98,95000.0,2.75,9.0,2.0,7171,41.7,31.0,0.0,0,0,28.249144421629023,3.997262149212868,0
6.0,1.0,2.0,13.0,0.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,24000,14.46,564.18,90000.0,21.25,14.0,0.0,34980,51.1,45.0,0.0,0,0,17.83436002737851,2.74880219028063,0
10.0,1.0,3.0,17.0,0.0,5.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,18000,18.25,459.54,125000.0,12.73,11.0,0.0,20970,89.2,39.0,0.0,0,0,18.833675564681723,4.750171115674196,1
8.0,0.0,1.0,5.0,0.0,2.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,10000,9.17,318.79,54121.0,10.16,8.0,0.0,14984,51.8,15.0,0.0,0,0,22.16290212183436,4.583162217659138,0
2.0,0.0,1.0,9.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,6100,14.09,208.76,40000.0,18.66,15.0,0.0,13740,67.2,28.0,0.0,0,0,17.66735112936345,6.499657768651608,0
4.0,0.0,2.0,10.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,20000,12.29,667.06,71000.0,30.61,14.0,3.0,8719,61.4,32.0,1.0,0,0,22.16290212183436,3.912388774811773,0
4.0,0.0,4.0,21.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,10100,18.55,367.94,46800.0,25.1,11.0,1.0,13129,63.1,22.0,1.0,0,0,23.416837782340863,3.3319644079397674,0
10.0,1.0,1.0,9.0,1.0,3.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,11500,11.47,252.75,65500.0,18.3,14.0,0.0,24865,45.9,22.0,0.0,0,0,17.248459958932237,2.6666666666666665,1
5.0,0.0,3.0,18.0,2.0,2.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,15325,17.57,550.74,60000.0,15.68,16.0,2.0,8629,45.4,23.0,1.0,0,0,18.16290212183436,3.583846680355921,0
10.0,0.0,1.0,5.0,1.0,1.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,5000,9.17,159.4,50000.0,20.98,12.0,0.0,6528,29.7,19.0,0.0,0,0,22.16290212183436,4.41615331964408,0
10.0,0.0,3.0,17.0,2.0,4.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,6000,16.99,213.89,135000.0,18.82,15.0,0.0,10116,32.4,50.0,0.0,0,0,21.08145106091718,3.164955509924709,0
0.0,1.0,3.0,18.0,1.0,4.0,0.16612302281343944,0.0,1.0,0.0,1.0,0.0,10000,20.39,267.12,50000.0,8.95,6.0,0.0,4531,71.9,16.0,0.0,0,0,13.163586584531142,0.6680355920602327,0
10.0,0.0,1.0,7.0,1.0,4.0,0.20956079697077099,0.0,1.0,0.0,0.0,0.0,35000,11.55,1155.0,300000.0,10.38,16.0,0.0,93170,55.2,43.0,0.0,0,0,45.83436002737851,5.500342231348392,0
8.0,0.0,1.0,6.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,15000,11.14,492.08,73000.0,16.38,9.0,0.0,13171,47.7,31.0,0.0,0,0,24.164271047227928,5.582477754962355,0
10.0,0.0,2.0,14.0,2.0,3.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,9800,15.31,341.21,62400.0,20.17,11.0,0.0,17091,92.4,24.0,0.0,0,0,20.583162217659137,2.833675564681725,1
0.0,0.0,1.0,7.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,11000,10.99,360.08,65000.0,13.85,6.0,0.0,18437,75.9,7.0,0.0,0,0,14.74880219028063,4.249144421629021,0
10.0,0.0,1.0,5.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,6000,9.58,192.43,102000.0,17.09,20.0,0.0,31034,74.2,23.0,0.0,0,0,14.581793292265573,0.6680355920602327,0
10.0,1.0,2.0,13.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,16000,13.99,372.21,70000.0,7.65,11.0,1.0,2304,22.2,21.0,0.0,0,0,19.416837782340863,3.7508555783709783,0
1.0,0.0,2.0,10.0,2.0,0.0,0.19611358478331362,0.0,0.0,1.0,0.0,0.0,3000,12.29,100.06,45000.0,29.28,9.0,0.0,19592,71.0,13.0,0.0,0,0,13.9958932238193,3.4168377823408624,0
10.0,0.0,3.0,19.0,0.0,1.0,0.21991341629407252,0.0,1.0,0.0,0.0,0.0,8000,16.07,281.56,59506.0,21.66,6.0,0.0,41536,98.0,17.0,0.0,1,0,23.668720054757017,8.750171115674195,1
2.0,1.0,1.0,5.0,2.0,1.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,28000,8.67,576.76,85000.0,14.57,7.0,0.0,4293,49.3,28.0,0.0,0,0,30.16290212183436,4.164271047227926,0
4.0,0.0,0.0,3.0,0.0,3.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,12000,7.69,374.33,155000.0,15.07,11.0,0.0,13497,40.4,33.0,0.0,0,0,17.163586584531142,4.501026694045175,0
10.0,0.0,0.0,0.0,2.0,4.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,12000,5.32,361.38,66000.0,20.11,10.0,0.0,24036,36.3,28.0,0.0,0,0,15.082819986310746,3.249828884325804,0
10.0,0.0,2.0,12.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,4800,13.44,162.76,20000.0,39.08,9.0,0.0,6723,53.8,16.0,0.0,0,0,23.91238877481177,2.9979466119096507,1
10.0,0.0,2.0,12.0,1.0,2.0,0.19611358478331362,1.0,0.0,0.0,1.0,0.0,17100,13.98,584.28,86000.0,32.78,12.0,0.0,27144,72.0,35.0,0.0,0,0,19.416837782340863,4.6680355920602326,0
2.0,0.0,1.0,6.0,2.0,3.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,12000,10.99,392.81,70000.0,8.63,10.0,0.0,91395,26.4,20.0,0.0,0,0,20.750171115674195,5.08145106091718,0
2.0,0.0,2.0,13.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,14000,14.46,481.63,157000.0,16.43,10.0,0.0,5038,24.7,26.0,0.0,0,0,11.58384668035592,2.5817932922655715,0
2.0,0.0,2.0,12.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,1000,13.33,33.86,10000.0,21.25,8.0,0.0,312,9.7,8.0,0.0,0,0,6.997946611909651,3.501711156741957,1
10.0,0.0,2.0,14.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,3000,16.02,105.51,40875.0,15.03,13.0,0.0,5296,28.3,21.0,0.0,0,0,14.99794661190965,1.08145106091718,0
1.0,0.0,0.0,0.0,0.0,4.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,24000,5.32,722.76,125000.0,12.6,12.0,0.0,19025,47.8,24.0,0.0,0,0,25.749486652977414,2.74880219028063,0
10.0,0.0,1.0,6.0,0.0,2.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,7500,10.49,243.74,50939.0,21.54,14.0,3.0,2605,8.9,18.0,1.0,0,0,14.99794661190965,1.995893223819302,0
10.0,0.0,1.0,8.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,20000,10.99,654.68,115000.0,4.0,4.0,0.0,20800,74.8,19.0,0.0,0,0,20.501026694045173,3.164955509924709,0
5.0,1.0,5.0,25.0,1.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,20000,18.25,510.6,71964.0,11.81,5.0,0.0,70287,92.3,11.0,0.0,1,0,18.414784394250518,7.912388774811773,0
2.0,1.0,1.0,9.0,0.0,1.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,12000,11.99,266.88,68000.0,10.7,3.0,0.0,1800,43.9,20.0,0.0,0,0,15.75085557837098,1.2484599589322385,0
2.0,1.0,3.0,17.0,2.0,1.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,17600,16.99,437.32,46000.0,16.04,10.0,1.0,15062,77.2,18.0,0.0,0,0,17.9958932238193,3.668720054757016,1
2.0,0.0,2.0,13.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,17000,14.49,585.08,57000.0,19.92,21.0,0.0,23280,53.0,27.0,0.0,0,0,9.66735112936345,2.414784394250513,0
10.0,0.0,3.0,16.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,7200,16.55,255.1,18000.0,33.6,7.0,0.0,3544,78.8,15.0,0.0,0,0,21.911019849418206,3.8357289527720737,1
2.0,0.0,0.0,4.0,0.0,2.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,1200,7.96,37.59,49992.0,5.04,23.0,0.0,655,1.4,39.0,0.0,0,0,7.997262149212868,0.7501711156741958,0
3.0,0.0,2.0,13.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,7000,14.99,242.63,33000.0,29.05,11.0,0.0,7453,59.6,20.0,0.0,0,0,11.416837782340862,1.995893223819302,0
10.0,0.0,1.0,7.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,14000,10.49,454.97,45000.0,23.84,11.0,0.0,15416,81.1,27.0,0.0,0,0,15.082819986310746,4.164271047227926,0
10.0,1.0,4.0,24.0,2.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,28500,22.15,789.58,75000.0,22.61,12.0,0.0,13661,59.1,31.0,0.0,0,0,18.414784394250518,4.501026694045175,1
1.0,0.0,1.0,8.0,2.0,4.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,25000,10.78,815.87,75000.0,25.07,6.0,0.0,6754,96.5,12.0,0.0,0,0,16.583162217659137,3.082819986310746,0
1.0,0.0,6.0,32.0,2.0,0.0,0.21991341629407252,0.0,0.0,1.0,0.0,0.0,3500,25.89,140.82,14600.0,8.14,4.0,0.0,1193,79.5,4.0,0.0,0,0,7.416837782340862,3.997262149212868,1
3.0,0.0,2.0,13.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,6300,14.46,216.73,30000.0,19.6,7.0,0.0,1713,23.8,12.0,0.0,0,0,10.581793292265573,2.74880219028063,0
6.0,0.0,2.0,13.0,2.0,7.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,15000,16.29,524.86,250000.0,9.53,7.0,0.0,7128,79.2,20.0,0.0,0,0,17.08145106091718,6.16290212183436,0
10.0,1.0,2.0,11.0,2.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,12000,13.49,276.06,200000.0,6.17,14.0,0.0,21964,32.3,27.0,0.0,0,0,10.414784394250514,1.834360027378508,0
10.0,0.0,0.0,1.0,0.0,2.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,15000,6.24,457.97,35000.0,7.3,5.0,0.0,8448,44.0,16.0,0.0,0,0,17.749486652977414,3.4168377823408624,0
7.0,0.0,1.0,7.0,2.0,0.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,5000,9.75,160.75,41000.0,20.14,13.0,0.0,28295,58.9,15.0,0.0,0,0,11.75085557837098,2.833675564681725,0
10.0,1.0,2.0,14.0,2.0,1.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,21000,16.02,510.91,99720.0,14.51,5.0,0.0,15475,54.3,16.0,0.0,0,0,25.9958932238193,1.5003422313483916,0
3.0,1.0,3.0,19.0,2.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,15250,21.45,416.44,55000.0,24.68,15.0,0.0,15713,29.2,21.0,0.0,0,0,12.164271047227926,0.9117043121149896,0
10.0,1.0,2.0,11.0,2.0,0.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,15000,14.16,350.27,69000.0,9.03,14.0,0.0,16680,65.9,21.0,0.0,0,0,24.164271047227928,4.750171115674196,0
7.0,0.0,1.0,8.0,2.0,7.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,15000,12.85,504.33,320000.0,15.2,11.0,0.0,122350,98.3,39.0,0.0,0,0,17.83436002737851,4.91170431211499,0
0.0,0.0,2.0,11.0,1.0,2.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,5000,15.31,174.09,27000.0,8.13,7.0,0.0,5207,37.5,34.0,0.0,0,0,29.83436002737851,6.080766598220397,0
2.0,0.0,1.0,5.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,6000,8.24,188.69,75000.0,17.38,29.0,0.0,6499,36.1,34.0,0.0,0,0,10.99794661190965,1.834360027378508,0
9.0,1.0,1.0,5.0,2.0,3.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,19200,9.67,404.84,55700.0,24.97,8.0,0.0,3671,14.5,19.0,0.0,0,0,17.83436002737851,4.8350444900752905,0
10.0,0.0,2.0,13.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,6500,14.49,223.71,27760.0,9.17,9.0,0.0,8097,40.3,17.0,0.0,0,1,16.416153319644078,2.414784394250513,0
10.0,1.0,2.0,10.0,1.0,1.0,0.3078493094406608,1.0,0.0,0.0,0.0,0.0,30000,13.49,690.15,135000.0,7.8,11.0,0.0,19617,45.6,35.0,0.0,1,0,32.33127994524298,7.1649555099247095,1
3.0,1.0,4.0,23.0,1.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,28000,20.99,757.34,106080.0,23.28,14.0,0.0,14040,46.2,27.0,0.0,0,0,31.99726214921287,4.164271047227926,0
10.0,0.0,1.0,8.0,1.0,2.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,19125,13.11,645.42,43000.0,34.35,10.0,0.0,21947,58.8,22.0,0.0,0,0,24.41615331964408,5.834360027378508,0
4.0,0.0,1.0,9.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,6000,11.53,197.95,20000.0,18.91,5.0,0.0,6221,69.1,6.0,0.0,0,0,7.750855578370979,3.8357289527720737,0
10.0,0.0,2.0,11.0,1.0,3.0,0.16612302281343944,1.0,0.0,0.0,0.0,0.0,10000,13.35,338.63,86000.0,16.2,9.0,1.0,3619,63.5,30.0,1.0,0,1,15.416837782340862,4.501026694045175,0
3.0,0.0,1.0,5.0,0.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,3200,8.18,100.55,60000.0,13.42,16.0,0.0,5253,62.5,25.0,0.0,0,0,17.248459958932237,3.249828884325804,0
10.0,0.0,0.0,0.0,0.0,6.0,0.21991341629407252,1.0,0.0,0.0,1.0,0.0,25000,5.32,752.87,75000.0,23.14,20.0,0.0,88986,2.2,44.0,0.0,0,1,36.58316221765914,3.164955509924709,0
2.0,0.0,2.0,10.0,2.0,0.0,0.16612302281343944,0.0,1.0,0.0,1.0,0.0,6500,11.99,215.87,75000.0,10.25,11.0,0.0,6414,23.1,27.0,0.0,0,0,16.91170431211499,2.6666666666666665,0
8.0,1.0,1.0,8.0,1.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,5000,12.99,113.74,45000.0,14.64,15.0,0.0,2596,5.2,39.0,0.0,0,0,18.414784394250518,5.163586584531143,0
1.0,0.0,0.0,4.0,1.0,6.0,0.19611358478331362,1.0,0.0,0.0,0.0,0.0,15800,8.59,499.43,76000.0,12.84,15.0,0.0,31587,54.4,56.0,0.0,0,0,20.996577686516083,2.414784394250513,0
1.0,0.0,1.0,9.0,1.0,3.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,9100,12.49,304.39,34000.0,21.71,14.0,0.0,8766,49.0,25.0,0.0,0,0,21.08145106091718,4.331279945242985,1
4.0,0.0,0.0,4.0,2.0,4.0,0.20956079697077099,0.0,1.0,0.0,1.0,0.0,30000,7.91,938.85,190000.0,14.35,15.0,0.0,29322,40.1,28.0,0.0,0,0,46.0807665982204,2.9979466119096507,0
10.0,0.0,2.0,13.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,12100,13.99,413.5,34600.0,37.36,5.0,0.0,19612,81.0,5.0,0.0,0,0,19.249828884325805,3.249828884325804,1
10.0,0.0,1.0,7.0,0.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,8000,10.42,259.72,70000.0,6.04,8.0,1.0,2880,19.6,22.0,1.0,0,0,28.331279945242983,1.5003422313483916,1
10.0,0.0,2.0,10.0,1.0,3.0,0.20956079697077099,1.0,0.0,0.0,0.0,0.0,13000,14.33,446.4,65000.0,17.65,9.0,0.0,5929,46.0,36.0,0.0,0,0,30.414784394250518,5.911019849418207,0
10.0,0.0,1.0,5.0,2.0,0.0,0.16612302281343944,1.0,0.0,0.0,1.0,0.0,2500,8.18,78.55,85000.0,19.96,11.0,0.0,7640,63.7,38.0,0.0,0,1,17.50034223134839,3.583846680355921,0
2.0,1.0,2.0,14.0,2.0,11.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,15000,15.61,361.67,90000.0,26.79,12.0,0.0,38937,74.9,24.0,0.0,0,0,31.082819986310746,4.91170431211499,1
9.0,0.0,6.0,33.0,2.0,2.0,0.3078493094406608,1.0,0.0,0.0,0.0,0.0,25000,30.94,1074.21,80000.0,34.44,23.0,0.0,24505,58.5,31.0,0.0,0,0,13.911019849418206,2.080766598220397,1
10.0,0.0,3.0,15.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,22000,17.76,792.71,50000.0,26.42,7.0,0.0,6696,89.3,17.0,0.0,0,0,16.164271047227928,5.248459958932238,1
1.0,0.0,2.0,14.0,1.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,10000,15.99,351.53,65000.0,13.77,10.0,1.0,15525,77.8,14.0,0.0,0,0,16.164271047227928,1.995893223819302,0
2.0,0.0,3.0,19.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,0.0,0.0,8725,18.24,316.49,35000.0,20.51,8.0,0.0,3762,54.5,9.0,0.0,0,0,7.501711156741957,4.249144421629021,0
6.0,0.0,1.0,8.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,29175,13.11,984.57,65000.0,11.24,16.0,0.0,19741,53.5,38.0,0.0,0,0,19.668720054757017,5.500342231348392,0
6.0,0.0,1.0,8.0,0.0,3.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,5600,13.11,188.99,42000.0,13.74,9.0,1.0,11561,74.6,25.0,1.0,0,0,18.414784394250518,6.329911019849418,0
3.0,0.0,1.0,8.0,0.0,1.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,10350,10.75,337.63,104000.0,22.97,17.0,0.0,21746,39.7,30.0,0.0,0,0,17.50034223134839,2.5817932922655715,0
1.0,0.0,1.0,9.0,2.0,0.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,12000,11.53,395.89,65000.0,14.84,6.0,0.0,7160,95.5,11.0,0.0,0,0,13.24845995893224,3.912388774811773,1
7.0,1.0,2.0,14.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,18000,17.27,449.97,40000.0,26.13,10.0,0.0,27777,64.6,13.0,0.0,0,0,18.24777549623545,5.911019849418207,0
3.0,0.0,1.0,6.0,2.0,0.0,0.17142454549868447,0.0,0.0,1.0,1.0,0.0,25000,9.49,800.71,89092.0,7.73,11.0,0.0,24305,46.1,29.0,0.0,0,0,14.16290212183436,2.329911019849418,0
0.0,0.0,1.0,7.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,0.0,1.0,20000,10.42,649.3,73000.0,27.35,11.0,0.0,21379,48.9,25.0,0.0,0,0,18.32991101984942,1.2484599589322385,0
4.0,0.0,2.0,13.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,0.0,0.0,5875,13.99,200.77,25000.0,32.55,6.0,0.0,1629,40.0,12.0,0.0,0,0,18.99794661190965,3.7508555783709783,0
10.0,0.0,1.0,6.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,8000,9.49,256.23,43000.0,27.6,10.0,1.0,1143,6.2,24.0,1.0,0,0,14.414784394250514,2.5817932922655715,0
3.0,0.0,1.0,8.0,2.0,3.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,12000,10.99,392.81,140000.0,9.73,11.0,0.0,9218,65.4,14.0,0.0,0,0,13.9958932238193,3.8357289527720737,0
6.0,0.0,0.0,2.0,0.0,4.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,40000,6.71,1229.79,327843.0,5.44,8.0,0.0,57691,65.6,48.0,0.0,0,0,14.414784394250514,0.7501711156741958,0
5.0,0.0,3.0,17.0,2.0,0.0,0.21991341629407252,0.0,0.0,1.0,1.0,0.0,20000,19.03,733.43,130000.0,10.26,13.0,0.0,24557,73.3,16.0,0.0,0,0,7.1649555099247095,1.2484599589322385,1
2.0,0.0,0.0,4.0,0.0,0.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,10000,7.97,313.23,49000.0,31.28,13.0,0.0,9360,49.5,22.0,0.0,0,0,13.415468856947296,1.2484599589322385,0
10.0,0.0,1.0,9.0,2.0,6.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,19200,11.49,633.05,150000.0,21.46,11.0,0.0,55450,86.6,35.0,0.0,0,0,30.49965776865161,2.414784394250513,0
10.0,0.0,2.0,14.0,2.0,0.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,20000,14.99,693.21,64000.0,17.62,11.0,0.0,19126,75.3,15.0,0.0,0,0,17.9958932238193,4.501026694045175,0
1.0,0.0,2.0,14.0,2.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,15000,16.02,527.51,75000.0,17.09,12.0,0.0,14869,97.8,21.0,0.0,0,0,19.33196440793977,1.2484599589322385,0
2.0,0.0,2.0,12.0,1.0,0.0,0.20956079697077099,0.0,0.0,1.0,1.0,0.0,2975,13.99,101.67,32000.0,12.38,3.0,0.0,1892,94.6,6.0,0.0,0,0,12.750171115674195,2.080766598220397,0
10.0,0.0,1.0,7.0,1.0,8.0,0.17142454549868447,1.0,0.0,0.0,0.0,0.0,6750,12.12,224.59,62000.0,27.67,15.0,0.0,43171,83.2,44.0,0.0,0,0,42.247775496235455,6.080766598220397,0
10.0,1.0,2.0,10.0,2.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,25000,13.65,577.18,70000.0,23.98,12.0,0.0,29397,69.3,18.0,0.0,0,0,33.74948665297741,4.750171115674196,0
10.0,0.0,1.0,6.0,2.0,0.0,0.21991341629407252,0.0,1.0,0.0,1.0,0.0,4000,10.49,130.0,49748.0,14.43,5.0,0.0,19914,78.4,12.0,0.0,0,1,15.668720054757015,2.16290212183436,0
9.0,0.0,0.0,2.0,2.0,2.0,0.17142454549868447,1.0,0.0,0.0,1.0,0.0,22000,6.89,678.2,80000.0,26.6,9.0,0.0,43596,117.5,19.0,0.0,0,0,24.583162217659137,3.501711156741957,0
10.0,0.0,1.0,6.0,0.0,1.0,0.20956079697077099,1.0,0.0,0.0,1.0,0.0,5000,9.16,159.38,38000.0,17.09,10.0,1.0,3147,25.6,13.0,1.0,0,0,15.331964407939768,2.833675564681725,0
2.0,0.0,1.0,8.0,0.0,2.0,0.16612302281343944,0.0,0.0,1.0,1.0,0.0,5000,10.75,163.11,65000.0,17.21,5.0,1.0,4434,55.0,20.0,1.0,0,0,27.16495550992471,2.74880219028063,0
